URL,URL,
URL for documentation or help,URL for documentation or help,
URL must start with http:// or https://,URL must start with http:// or https://,
URL of the page,URL of the page,
URL to go to on clicking the slideshow image,URL to go to on clicking the slideshow image,
Unable to find DocType {0},Unable to find DocType {0},
Unable to load camera.,Unable to load camera.,
Unable to load: {0},Unable to load: {0},
Unable to open attached file. Did you export it as CSV?,Unable to open attached file. Did you export it as CSV?,
Unable to read file format for {0},Unable to read file format for {0},
Unable to send mail because of a missing email account. Please setup default Email Account from Settings > Email Account,Unable to send mail because of a missing email account. Please setup default Email Account from Settings > Email Account,
Unable to update event,Unable to update event,
Unable to write file format for {0},Unable to write file format for {0},
Unassign Condition,Unassign Condition,
Uncaught Server Exception,Uncaught Server Exception,
Unchanged,Unchanged,
Undo,Undo,
Undo last action,Undo last action,
Unfollow,Unfollow,
Unhandled Email,Unhandled Email,
Unhandled Emails,Unhandled Emails,
Unhide Workspace,Unhide Workspace,
Unique,Unique,
Unknown,Unknown,
Unknown Column: {0},Unknown Column: {0},
Unknown Rounding Method: {},Unknown Rounding Method: {},
Unknown User,Unknown User,
"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Unknown file encoding. Tried utf-8, windows-1250, windows-1252.",
Unlock Reference Document,Unlock Reference Document,
Unpublish,Unpublish,
Unread,Unread,
Unread Notification Sent,Unread Notification Sent,
Unsafe SQL query,Unsafe SQL query,
Unselect All,Unselect All,
Unshared,Unshared,
Unsubscribe,Unsubscribe,
Unsubscribe Method,Unsubscribe Method,
Unsubscribe Param,Unsubscribe Param,
Unsubscribed,Unsubscribed,
Untitled Column,Untitled Column,
Unzip,Unzip,
Unzipped {0} files,Unzipped {0} files,
Unzipping files...,Unzipping files...,
Upcoming Events for Today,Upcoming Events for Today,
Update,Update,
Update Amendment Naming,Update Amendment Naming,
Update Details,Update Details,
Update Existing Records,Update Existing Records,
Update Field,Update Field,
Update Hooks Resolution Order,Update Hooks Resolution Order,
Update Order,Update Order,
Update Password,Update Password,
Update Series Counter,Update Series Counter,
Update Series Number,Update Series Number,
Update Settings,Update Settings,
Update Translations,Update Translations,
Update Value,Update Value,
Update from Frappe Cloud,Update from Frappe Cloud,
Update {0} records,Update {0} records,
Updated,Updated,
Updated Successfully,Updated Successfully,
Updated To A New Version \u{1F389},Updated To A New Version \u{1F389},
Updated To A New Version u{1F389},Updated To A New Version u{1F389},
Updated To A New Version 🎉,Updated To A New Version 🎉,
Updated successfully,Updated successfully,
Updates,Updates,
Updating,Updating,Freeze message while updating a document
Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.,Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.,
Updating counter may lead to document name conflicts if not done properly,Updating counter may lead to document name conflicts if not done properly,
Updating global settings,Updating global settings,
Updating naming series options,Updating naming series options,
Updating related fields...,Updating related fields...,
Updating {0},Updating {0},
"Updating {0} of {1}, {2}","Updating {0} of {1}, {2}",
Upgrade plan,Upgrade plan,
Upgrade your support experience with Frappe Helpdesk,Upgrade your support experience with Frappe Helpdesk,
Upload,Upload,
Upload Image,Upload Image,
Upload file,Upload file,
Upload {0} files,Upload {0} files,
Uploaded To Dropbox,Uploaded To Dropbox,
Uploaded To Google Drive,Uploaded To Google Drive,
Uploading backup to Google Drive.,Uploading backup to Google Drive.,
Uploading successful.,Uploading successful.,
Uploading to Google Drive,Uploading to Google Drive,
Use % for any non empty value.,Use % for any non empty value.,
Use ASCII encoding for password,Use ASCII encoding for password,
Use First Day of Period,Use First Day of Period,
Use HTML,Use HTML,
Use IMAP,Use IMAP,
Use Number Format from Currency,Use Number Format from Currency,
Use POST,Use POST,
Use Report Chart,Use Report Chart,
Use SSL,Use SSL,
Use STARTTLS,Use STARTTLS,
Use TLS,Use TLS,
"Use a few words, avoid common phrases.","Use a few words, avoid common phrases.",
Use different Email ID,Use different Email ID,
Use of function {0} in field is restricted,Use of function {0} in field is restricted,
Use of sub-query or function is restricted,Use of sub-query or function is restricted,
Use the new Print Format Builder,Use the new Print Format Builder,
Use this fieldname to generate title,Use this fieldname to generate title,
"Use this, for example, if all sent emails should also be send to an archive.","Use this, for example, if all sent emails should also be send to an archive.",
Used OAuth,Used OAuth,
User,User,
User '{0}' already has the role '{1}',User '{0}' already has the role '{1}',
User Agent,User Agent,
User Cannot Create,User Cannot Create,
User Cannot Search,User Cannot Search,
User Changed,User Changed,
User Defaults,User Defaults,
User Details,User Details,
User Document Type,User Document Type,
User Document Types Limit Exceeded,User Document Types Limit Exceeded,
User Email,User Email,
User Emails,User Emails,
User Field,User Field,
User Forum,User Forum,
User Group,User Group,
User Group Member,User Group Member,
User Group Members,User Group Members,
User ID,User ID,
User ID Property,User ID Property,
User ID of a Blogger,User ID of a Blogger,
User Id,User Id,
User Id Field,User Id Field,
User Id Field is mandatory in the user type {0},User Id Field is mandatory in the user type {0},
User Image,User Image,
User Menu,User Menu,
User Name,User Name,
User Permission,User Permission,
User Permissions,User Permissions,
User Permissions are used to limit users to specific records.,User Permissions are used to limit users to specific records.,
User Permissions created sucessfully,User Permissions created sucessfully,
User Profile,User Profile,
User Role,User Role,
User Select Document Type,User Select Document Type,
User Settings,User Settings,
User Social Login,User Social Login,
User Tags,User Tags,
User Type,User Type,
User Type Module,User Type Module,
User can login using Email id or Mobile number,User can login using Email id or Mobile number,
User can login using Email id or User Name,User can login using Email id or User Name,
User does not exist,User does not exist,
User does not exist.,User does not exist.,
User does not have permission to create the new {0},User does not have permission to create the new {0},
User is mandatory for Share,User is mandatory for Share,
User must always select,User must always select,
User not allowed to delete {0}: {1},User not allowed to delete {0}: {1},
User permission already exists,User permission already exists,
User with email address {0} does not exist,User with email address {0} does not exist,
User with email: {0} does not exist in the system. Please ask 'System Administrator' to create the user for you.,User with email: {0} does not exist in the system. Please ask 'System Administrator' to create the user for you.,
User {0} cannot be deleted,User {0} cannot be deleted,
User {0} cannot be disabled,User {0} cannot be disabled,
User {0} cannot be renamed,User {0} cannot be renamed,
User {0} does not have access to this document,User {0} does not have access to this document,
User {0} does not have doctype access via role permission for document {1},User {0} does not have doctype access via role permission for document {1},
User {0} does not have the permission to create a Workspace.,User {0} does not have the permission to create a Workspace.,
User {0} has requested for data deletion,User {0} has requested for data deletion,
User {0} impersonated as {1},User {0} impersonated as {1},
User {0} is disabled,User {0} is disabled,
User {0} is disabled. Please contact your System Manager.,User {0} is disabled. Please contact your System Manager.,
User {0} is not permitted to access this document.,User {0} is not permitted to access this document.,
Userinfo URI,Userinfo URI,
Username,Username,
Username {0} already exists,Username {0} already exists,
Users,Users,
Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.,Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.,
Users assigned to the reference document will get points.,Users assigned to the reference document will get points.,
Users with role {0}:,Users with role {0}:,
Uses system's theme to switch between light and dark mode,Uses system's theme to switch between light and dark mode,
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,
Utilization,Utilization,
Utilization %,Utilization %,
Valid,Valid,
Valid Login id required.,Valid Login id required.,
Valid email and name required,Valid email and name required,
Validate Field,Validate Field,
Validation Error,Validation Error,
Validity,Validity,
Value,Value,
Value Based On,Value Based On,
Value Change,Value Change,
Value Changed,Value Changed,
Value To Be Set,Value To Be Set,
Value cannot be changed for {0},Value cannot be changed for {0},
Value cannot be negative for,Value cannot be negative for,
Value cannot be negative for {0}: {1},Value cannot be negative for {0}: {1},
Value for a check field can be either 0 or 1,Value for a check field can be either 0 or 1,
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,Value for field {0} is too long in {1}. Length should be lesser than {2} characters,
Value for {0} cannot be a list,Value for {0} cannot be a list,
Value from this field will be set as the due date in the ToDo,Value from this field will be set as the due date in the ToDo,
Value missing for,Value missing for,
Value must be one of {0},Value must be one of {0},
Value to Validate,Value to Validate,
Value too big,Value too big,
Value {0} missing for {1},Value {0} missing for {1},
Value {0} must be in the valid duration format: d h m s,Value {0} must be in the valid duration format: d h m s,
Value {0} must in {1} format,Value {0} must in {1} format,
Values Changed,Values Changed,
Verdana,Verdana,
Verification,Verification,
Verification Code,Verification Code,
Verification Link,Verification Link,
Verification code email not sent. Please contact Administrator.,Verification code email not sent. Please contact Administrator.,
Verification code has been sent to your registered email address.,Verification code has been sent to your registered email address.,
Verified,Verified,
Verify,Verify,
Verify Password,Verify Password,
Verifying...,Verifying...,
Version,Version,
Version Updated,Version Updated,
Video URL,Video URL,
View,View,
View All,View All,
View Blog Post,View Blog Post,
View Comment,View Comment,
View File,View File,
View Full Log,View Full Log,
View List,View List,
View Log,View Log,
View Permitted Documents,View Permitted Documents,
View Properties (via Customize Form),View Properties (via Customize Form),
View Ref,View Ref,
View Report,View Report,
View Settings,View Settings,
View Switcher,View Switcher,
View Website,View Website,
View document,View document,
View report in your browser,View report in your browser,
View this in your browser,View this in your browser,
View your response,View your response,Button in web form
View {0},View {0},
Viewed By,Viewed By,
Virtual,Virtual,
Virtual DocType {} requires a static method called {} found {},Virtual DocType {} requires a static method called {} found {},
Virtual DocType {} requires overriding an instance method called {} found {},Virtual DocType {} requires overriding an instance method called {} found {},
Visibility,Visibility,
Visit,Visit,
Visit Web Page,Visit Web Page,
Visitor ID,Visitor ID,
Want to discuss?,Want to discuss?,
Warehouse,Warehouse,
Warning,Warning,
Warning: DATA LOSS IMMINENT! Proceeding will permanently delete following database columns from doctype {0}:,Warning: DATA LOSS IMMINENT! Proceeding will permanently delete following database columns from doctype {0}:,
Warning: Unable to find {0} in any table related to {1},Warning: Unable to find {0} in any table related to {1},
Warning: Updating counter may lead to document name conflicts if not done properly,Warning: Updating counter may lead to document name conflicts if not done properly,
Was this article helpful?,Was this article helpful?,
Watch Tutorial,Watch Tutorial,
Watch Video,Watch Video,
We do not allow editing of this document. Simply click the Edit button on the workspace page to make your workspace editable and customize it as you wish,We do not allow editing of this document. Simply click the Edit button on the workspace page to make your workspace editable and customize it as you wish,
We have received a request for deletion of {0} data associated with: {1},We have received a request for deletion of {0} data associated with: {1},
We have received a request from you to download your {0} data associated with: {1},We have received a request from you to download your {0} data associated with: {1},
We've received your query!,We've received your query!,
Weak,Weak,
Web Form,Web Form,
Web Form Field,Web Form Field,
Web Form Fields,Web Form Fields,
Web Form List Column,Web Form List Column,
Web Page,Web Page,
Web Page Block,Web Page Block,
Web Page URL,Web Page URL,
Web Page View,Web Page View,
Web Template,Web Template,
Web Template Field,Web Template Field,
Web Template Values,Web Template Values,
Web Template is not specified,Web Template is not specified,
Web View,Web View,
Webhook,Webhook,
Webhook Data,Webhook Data,
Webhook Header,Webhook Header,
Webhook Headers,Webhook Headers,
Webhook Request,Webhook Request,
Webhook Request Log,Webhook Request Log,
Webhook Secret,Webhook Secret,
Webhook Security,Webhook Security,
Webhook Trigger,Webhook Trigger,
Webhook URL,Webhook URL,
Website,Website,
Website Analytics,Website Analytics,
Website Manager,Website Manager,
Website Meta Tag,Website Meta Tag,
Website Route Meta,Website Route Meta,
Website Route Redirect,Website Route Redirect,
Website Script,Website Script,
Website Search Field,Website Search Field,
Website Search Field must be a valid fieldname,Website Search Field must be a valid fieldname,
Website Settings,Website Settings,
Website Sidebar,Website Sidebar,
Website Sidebar Item,Website Sidebar Item,
Website Slideshow,Website Slideshow,
Website Slideshow Item,Website Slideshow Item,
Website Theme,Website Theme,
Website Theme Ignore App,Website Theme Ignore App,
Website Theme Image,Website Theme Image,
Website Theme image link,Website Theme image link,
Websocket,Websocket,
Wednesday,Wednesday,
Week,Week,
Weekdays,Weekdays,
Weekly,Weekly,
Weekly Long,Weekly Long,
Welcome,Welcome,
Welcome Email Template,Welcome Email Template,
Welcome URL,Welcome URL,
Welcome Workspace,Welcome Workspace,
Welcome email sent,Welcome email sent,
Welcome to {0},Welcome to {0},
What's New,What's New,
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.",
"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.","When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.",
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.","When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.",
"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.","When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.",
Which view of the associated DocType should this shortcut take you to?,Which view of the associated DocType should this shortcut take you to?,
Width,Width,
Widths can be set in px or %.,Widths can be set in px or %.,
Wildcard Filter,Wildcard Filter,
"Will add ""%"" before and after the query","Will add ""%"" before and after the query",
Will be used in url (usually first name).,Will be used in url (usually first name).,
Will be your login ID,Will be your login ID,
Will only be shown if section headings are enabled,Will only be shown if section headings are enabled,
Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,
With Letter head,With Letter head,
Worflow States Don't Exist,Worflow States Don't Exist,
Worker Information,Worker Information,
Worker Name,Worker Name,
Workflow,Workflow,
Workflow Action,Workflow Action,
Workflow Action Master,Workflow Action Master,
Workflow Action Name,Workflow Action Name,
Workflow Action Permitted Role,Workflow Action Permitted Role,
Workflow Action is not created for optional states,Workflow Action is not created for optional states,
Workflow Builder,Workflow Builder,
Workflow Builder ID,Workflow Builder ID,
Workflow Builder allows you to create workflows visually. You can drag and drop states and link them to create transitions. Also you can update thieir properties from the sidebar.,Workflow Builder allows you to create workflows visually. You can drag and drop states and link them to create transitions. Also you can update thieir properties from the sidebar.,
Workflow Data,Workflow Data,
Workflow Details,Workflow Details,
Workflow Document State,Workflow Document State,
Workflow Name,Workflow Name,
Workflow State,Workflow State,
Workflow State Field,Workflow State Field,
Workflow State not set,Workflow State not set,
Workflow State transition not allowed from {0} to {1},Workflow State transition not allowed from {0} to {1},
Workflow Status,Workflow Status,
Workflow Transition,Workflow Transition,
Workflow state represents the current state of a document.,Workflow state represents the current state of a document.,
Workflow updated successfully,Workflow updated successfully,
Workspace,Workspace,
Workspace <b>{0}</b> does not exist,Workspace <b>{0}</b> does not exist,
Workspace Chart,Workspace Chart,
Workspace Custom Block,Workspace Custom Block,
Workspace Link,Workspace Link,
Workspace Manager,Workspace Manager,
Workspace Number Card,Workspace Number Card,
Workspace Quick List,Workspace Quick List,
Workspace Shortcut,Workspace Shortcut,
Workspace not found,Workspace not found,
Workspace {0} Created Successfully,Workspace {0} Created Successfully,
Workspace {0} Deleted Successfully,Workspace {0} Deleted Successfully,
Workspace {0} Edited Successfully,Workspace {0} Edited Successfully,
Workspaces,Workspaces,
Wrapping up,Wrapping up,
Write,Write,
Wrong Fetch From value,Wrong Fetch From value,
X Axis Field,X Axis Field,
X Field,X Field,
XLSX,XLSX,
X\xF3a,X\xF3a,
X\xF3a T\u1EA5t C\u1EA3,X\xF3a T\u1EA5t C\u1EA3,
Xóa,Xóa,
Xóa Tất Cả,Xóa Tất Cả,
Xưng Hô,Xưng Hô,
Y Axis,Y Axis,
Y Axis Fields,Y Axis Fields,
Y Field,Y Field,
Yahoo Mail,Yahoo Mail,
Yandex.Mail,Yandex.Mail,
Year,Year,
Yearly,Yearly,
Yellow,Yellow,
Yes,Yes,
You,You,Name of the current user. For example: You edited this 5 hours ago.
You Liked,You Liked,
You are connected to internet.,You are connected to internet.,
You are impersonating as another user.,You are impersonating as another user.,
You are not allowed to access this resource,You are not allowed to access this resource,
You are not allowed to access this {0} record because it is linked to {1} '{2}' in field {3},You are not allowed to access this {0} record because it is linked to {1} '{2}' in field {3},
"You are not allowed to access this {0} record because it is linked to {1} '{2}' in row {3}, field {4}","You are not allowed to access this {0} record because it is linked to {1} '{2}' in row {3}, field {4}",
You are not allowed to create columns,You are not allowed to create columns,
You are not allowed to delete Standard Report,You are not allowed to delete Standard Report,
You are not allowed to delete a standard Website Theme,You are not allowed to delete a standard Website Theme,
You are not allowed to edit the report.,You are not allowed to edit the report.,
You are not allowed to export {} doctype,You are not allowed to export {} doctype,
You are not allowed to print this report,You are not allowed to print this report,
You are not allowed to send emails related to this document,You are not allowed to send emails related to this document,
You are not allowed to update this Web Form Document,You are not allowed to update this Web Form Document,
You are not connected to Internet. Retry after sometime.,You are not connected to Internet. Retry after sometime.,
You are not permitted to access this page without login.,You are not permitted to access this page without login.,
You are not permitted to access this page.,You are not permitted to access this page.,
You are not permitted to access this resource.,You are not permitted to access this resource.,
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,You are now following this document. You will receive daily updates via email. You can change this in User Settings.,
"You are only allowed to update order, do not remove or add apps.","You are only allowed to update order, do not remove or add apps.",
"You are selecting Sync Option as ALL, It will resync all read as well as unread message from server. This may also cause the duplication of Communication (emails).","You are selecting Sync Option as ALL, It will resync all read as well as unread message from server. This may also cause the duplication of Communication (emails).",
You attached {0},You attached {0},Form timeline
You can add dynamic properties from the document by using Jinja templating.,You can add dynamic properties from the document by using Jinja templating.,
You can also access wkhtmltopdf variables (valid only in PDF print):,You can also access wkhtmltopdf variables (valid only in PDF print):,
You can also copy-paste following link in your browser,You can also copy-paste following link in your browser,
You can also copy-paste this {0} to your browser,You can also copy-paste this {0} to your browser,
"You can change Submitted documents by cancelling them and then, amending them.","You can change Submitted documents by cancelling them and then, amending them.",
You can change the retention policy from {0}.,You can change the retention policy from {0}.,
You can continue with the onboarding after exploring this page,You can continue with the onboarding after exploring this page,
You can disable this {0} instead of deleting it.,You can disable this {0} instead of deleting it.,
You can increase the limit from System Settings.,You can increase the limit from System Settings.,
You can manually remove the lock if you think it's safe: {},You can manually remove the lock if you think it's safe: {},
You can only insert images in Markdown fields,You can only insert images in Markdown fields,
You can only print upto {0} documents at a time,You can only print upto {0} documents at a time,
You can only set the 3 custom doctypes in the Document Types table.,You can only set the 3 custom doctypes in the Document Types table.,
"You can only upload JPG, PNG, PDF, TXT, CSV or Microsoft documents.","You can only upload JPG, PNG, PDF, TXT, CSV or Microsoft documents.",
You can only upload upto 5000 records in one go. (may be less in some cases),You can only upload upto 5000 records in one go. (may be less in some cases),
"You can select one from the following,","You can select one from the following,",
You can set a high value here if multiple users will be logging in from the same network.,You can set a high value here if multiple users will be logging in from the same network.,
You can try changing the filters of your report.,You can try changing the filters of your report.,
You can use Customize Form to set levels on fields.,You can use Customize Form to set levels on fields.,
You can use wildcard %,You can use wildcard %,
You can't set 'Options' for field {0},You can't set 'Options' for field {0},
You can't set 'Translatable' for field {0},You can't set 'Translatable' for field {0},
You cancelled this document,You cancelled this document,Form timeline
You cancelled this document {1},You cancelled this document {1},Form timeline
You cannot create a dashboard chart from single DocTypes,You cannot create a dashboard chart from single DocTypes,
You cannot give review points to yourself,You cannot give review points to yourself,
You cannot unset 'Read Only' for field {0},You cannot unset 'Read Only' for field {0},
You changed the value of {0},You changed the value of {0},
You changed the value of {0} {1},You changed the value of {0} {1},
You changed the values for {0},You changed the values for {0},
You changed the values for {0} {1},You changed the values for {0} {1},
You changed {0} to {1},You changed {0} to {1},Form timeline
You created this,You created this,
You do not have Read or Select Permissions for {},You do not have Read or Select Permissions for {},
You do not have enough permissions to access this resource. Please contact your manager to get access.,You do not have enough permissions to access this resource. Please contact your manager to get access.,
You do not have enough permissions to complete the action,You do not have enough permissions to complete the action,
You do not have enough points,You do not have enough points,
You do not have enough review points,You do not have enough review points,
You do not have permission to access {0}: {1}.,You do not have permission to access {0}: {1}.,
You do not have permissions to cancel all linked documents.,You do not have permissions to cancel all linked documents.,
You don't have access to Report: {0},You don't have access to Report: {0},
You don't have permission to access the {0} DocType.,You don't have permission to access the {0} DocType.,
You don't have permission to access this file,You don't have permission to access this file,
You don't have permission to get a report on: {0},You don't have permission to get a report on: {0},
You don't have the permissions to access this document,You don't have the permissions to access this document,
You gained {0} point,You gained {0} point,
You gained {0} points,You gained {0} points,
You have been successfully logged out,You have been successfully logged out,
You have hit the row size limit on database table: {0},You have hit the row size limit on database table: {0},
You have not entered a value. The field will be set to empty.,You have not entered a value. The field will be set to empty.,
You have received a ❤️ like on your blog post,You have received a ❤️ like on your blog post,
You have to enable Two Factor Auth from System Settings.,You have to enable Two Factor Auth from System Settings.,
You have unsaved changes in this form. Please save before you continue.,You have unsaved changes in this form. Please save before you continue.,
You have unseen notifications,You have unseen notifications,
You have unseen {0},You have unseen {0},
You haven't added any Dashboard Charts or Number Cards yet.,You haven't added any Dashboard Charts or Number Cards yet.,
You haven't created a {0} yet,You haven't created a {0} yet,
You hit the rate limit because of too many requests. Please try after sometime.,You hit the rate limit because of too many requests. Please try after sometime.,
You last edited this,You last edited this,
You must add atleast one link.,You must add atleast one link.,
You must be logged in to use this form.,You must be logged in to use this form.,
You must login to submit this form,You must login to submit this form,
You need the '{0}' permission on {1} {2} to perform this action.,You need the '{0}' permission on {1} {2} to perform this action.,
You need to be Workspace Manager to delete a public workspace.,You need to be Workspace Manager to delete a public workspace.,
You need to be Workspace Manager to edit this document,You need to be Workspace Manager to edit this document,
You need to be in developer mode to edit a Standard Web Form,You need to be in developer mode to edit a Standard Web Form,
You need to be logged in and have System Manager Role to be able to access backups.,You need to be logged in and have System Manager Role to be able to access backups.,
You need to be logged in to access this page,You need to be logged in to access this page,
You need to be logged in to access this {0}.,You need to be logged in to access this {0}.,
You need to enable JavaScript for your app to work.,You need to enable JavaScript for your app to work.,
"You need to have ""Share"" permission","You need to have ""Share"" permission",
You need to install pycups to use this feature!,You need to install pycups to use this feature!,
You need to select indexes you want to add first.,You need to select indexes you want to add first.,
You need to set one IMAP folder for {0},You need to set one IMAP folder for {0},
You need write permission on {0} {1} to merge,You need write permission on {0} {1} to merge,
You need write permission on {0} {1} to rename,You need write permission on {0} {1} to rename,
You need {0} permission to fetch values from {1} {2},You need {0} permission to fetch values from {1} {2},
You removed attachment {0},You removed attachment {0},Form timeline
You seem good to go!,You seem good to go!,
You seem to have written your name instead of your email. Please enter a valid email address so that we can get back.,You seem to have written your name instead of your email. Please enter a valid email address so that we can get back.,
You selected Draft or Cancelled documents,You selected Draft or Cancelled documents,
You submitted this document,You submitted this document,Form timeline
You submitted this document {0},You submitted this document {0},Form timeline
You unfollowed this document,You unfollowed this document,
You viewed this,You viewed this,
You've logged in as another user from another tab. Refresh this page to continue using system.,You've logged in as another user from another tab. Refresh this page to continue using system.,
Your Country,Your Country,
Your Language,Your Language,
Your Name,Your Name,
Your PDF is ready for download,Your PDF is ready for download,
Your Shortcuts,Your Shortcuts,
Your account has been deleted,Your account has been deleted,
Your account has been locked and will resume after {0} seconds,Your account has been locked and will resume after {0} seconds,
Your assignment on {0} {1} has been removed by {2},Your assignment on {0} {1} has been removed by {2},
Your browser does not support the audio element.,Your browser does not support the audio element.,
Your browser does not support the video element.,Your browser does not support the video element.,
Your connection request to Google Calendar was successfully accepted,Your connection request to Google Calendar was successfully accepted,
Your email address,Your email address,
Your form has been successfully updated,Your form has been successfully updated,
Your login id is,Your login id is,
Your new password has been set successfully.,Your new password has been set successfully.,
Your old password is incorrect.,Your old password is incorrect.,
Your organization name and address for the email footer.,Your organization name and address for the email footer.,
"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.",
"Your session has expired, please login again to continue.","Your session has expired, please login again to continue.",
Your site is undergoing maintenance or being updated.,Your site is undergoing maintenance or being updated.,
Your verification code is {0},Your verification code is {0},
Zalo,Zalo,
Zero,Zero,
Zero means send records updated at anytime,Zero means send records updated at anytime,
[Action taken by {0}],[Action taken by {0}],
\u0110\u1EA1i Ch\u1EC9 Ch\xEDnh,\u0110\u1EA1i Ch\u1EC9 Ch\xEDnh,
\u0110\u1ECBa Ch\u1EC9 Giao H\xE0ng,\u0110\u1ECBa Ch\u1EC9 Giao H\xE0ng,
\u2190 Back to upload files,\u2190 Back to upload files,
_doctype,_doctype,
_report,_report,
`as_iterator` only works with `as_list=True` or `as_dict=True`,`as_iterator` only works with `as_list=True` or `as_dict=True`,
`job_id` paramater is required for deduplication.,`job_id` paramater is required for deduplication.,
a2bf,a2bf,
a352,a352,
a434,a434,
a4d3,a4d3,
a630,a630,
a640,a640,
a691,a691,
ab13,ab13,
ac1f,ac1f,
ad6d,ad6d,
added,added,
added rows for {0},added rows for {0},
adjust,adjust,
ae40,ae40,
ae93,ae93,
after_insert,after_insert,
align-center,align-center,
align-justify,align-justify,
align-left,align-left,
align-right,align-right,
amend,amend,
and,and,
arrow-down,arrow-down,
arrow-left,arrow-left,
arrow-right,arrow-right,
arrow-up,arrow-up,
ascending,ascending,
asterisk,asterisk,
b041,b041,
b0c0,b0c0,
b622,b622,
b64b,b64b,
b727,b727,
backward,backward,
ban-circle,ban-circle,
barcode,barcode,
bell,bell,
birthday,birthday,
blue,blue,
bold,bold,
book,book,
bookmark,bookmark,
briefcase,briefcase,
bullhorn,bullhorn,
by Role,by Role,
c04e,c04e,
c430,c430,
c6b6,c6b6,
c6cd,c6cd,
c740,c740,
c8ba,c8ba,
c975,c975,
cProfile Output,cProfile Output,
ca84,ca84,
caad,caad,
calendar,calendar,
camera,camera,
can_inbox,can_inbox,
cancel,cancel,
canceled,canceled,
cc12,cc12,
ce4e,ce4e,
certificate,certificate,
check,check,
chevron-down,chevron-down,
chevron-left,chevron-left,
chevron-right,chevron-right,
chevron-up,chevron-up,
circle-arrow-down,circle-arrow-down,
circle-arrow-left,circle-arrow-left,
circle-arrow-right,circle-arrow-right,
circle-arrow-up,circle-arrow-up,
clear,clear,
cog,cog,
comment,comment,
commented,commented,
create,create,
customer_id,customer_id,
cyan,cyan,
d,d,Days (Field: Duration)
d012,d012,
d039,d039,
d066,d066,
d1e7,d1e7,
d28b,d28b,
d2bb,d2bb,
d3b7,d3b7,
d44e,d44e,
d58f,d58f,
d784,d784,
d81d,d81d,
da84,da84,
darkgrey,darkgrey,
dashboard,dashboard,
dbb4,dbb4,
dbf1,dbf1,
dd-mm-yyyy,dd-mm-yyyy,
dd.mm.yyyy,dd.mm.yyyy,
dd/mm/yyyy,dd/mm/yyyy,
ddb0,ddb0,
default,default,
deferred,deferred,
delete,delete,
descending,descending,
df75,df75,
"document type..., e.g. customer","document type..., e.g. customer",
download,download,
download-alt,download-alt,
"e.g. ""Support"", ""Sales"", ""Jerry Yang""","e.g. ""Support"", ""Sales"", ""Jerry Yang""",
e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,
e.g. pop.gmail.com / imap.gmail.com,e.g. pop.gmail.com / imap.gmail.com,
e.g. replies@yourcomany.com. All replies will come to this inbox.,e.g. replies@yourcomany.com. All replies will come to this inbox.,
e.g. smtp.gmail.com,e.g. smtp.gmail.com,
e.g.:,e.g.:,
e01a,e01a,
e163,e163,
e177,e177,
e260,e260,
e439,e439,
e538,e538,
e893,e893,
e8b5,e8b5,
e95a,e95a,
edit,edit,
eject,eject,
email,email,
email inbox,email inbox,
empty,empty,
envelope,envelope,
exclamation-sign,exclamation-sign,
export,export,
eye-close,eye-close,
eye-open,eye-open,
f5df,f5df,
f772,f772,
facebook,facebook,
facetime-video,facetime-video,
failed,failed,
fairlogin,fairlogin,
fast-backward,fast-backward,
fast-forward,fast-forward,
fb6a,fb6a,
fc6a,fc6a,
fdbc,fdbc,
fdbf,fdbf,
file,file,
film,film,
filter,filter,
finished,finished,
fire,fire,
flag,flag,
folder-close,folder-close,
folder-open,folder-open,
font,font,
forward,forward,
fullscreen,fullscreen,
gained by {0} via automatic rule {1},gained by {0} via automatic rule {1},
gift,gift,
glass,glass,
